spectrum,wavenumber,persistence,prominence,matched,essential,edge,n_topological,n_peaks,summary
4,1216.8791330925258,0.014449218496580235,0.014449218496580235,True,False,False,,,
4,720.5034731869964,0.01422704353970114,0.01422704353970114,True,False,False,,,
4,500.0,0.013874452150461875,,False,False,True,,,
4,1295.5609891636566,0.013115406672960017,0.013115406672960017,True,False,False,,,
4,2007.5832175604335,0.012867280565423047,0.012867280565423047,True,False,False,,,
4,1341.2158933036953,0.012065788863361362,0.012065788863361362,True,False,False,,,
4,3902.7474298416228,0.011194503376702667,0.007510402784174492,True,False,False,,,
4,1542.2917477076967,0.011132551186420862,0.011132551186420862,True,False,False,,,
4,1747.2531258682968,0.011037459527149188,0.011037459527149188,True,False,False,,,
4,2079.465407057516,0.009487459278538935,0.009487459278538935,True,False,False,,,
4,1978.4417893859406,0.008961603853138433,0.008961603853138433,True,False,False,,,
4,1959.985551542095,0.008727109663576349,0.008727109663576349,True,False,False,,,
4,598.1094748541261,0.008711796538416555,0.008711796538416555,True,False,False,,,
4,1948.328980272298,0.008690081888299943,0.008690081888299943,True,False,False,,,
4,1027.4598499583217,0.008325123894108846,0.008325123894108846,True,False,False,,,
4,2136.776882467352,0.00798302542985871,0.00798302542985871,True,False,False,,,
4,2194.088357877188,0.007828016174417403,0.007828016174417403,True,False,False,,,
4,1508.2934148374547,0.007724051104929394,0.007724051104929394,True,False,False,,,
4,3723.0419560989167,0.007554279361680956,0.007554279361680956,True,False,False,,,
4,3839.607668796888,0.0072888803109078665,0.0072888803109078665,True,False,False,,,
4,3649.2170047235345,0.0072465933586329965,0.0072465933586329965,True,False,False,,,
4,3005.191442067241,0.007165677323858366,0.007165677323858366,True,False,False,,,
4,2321.3392609058074,0.006736007509647425,0.006736007509647425,True,False,False,,,
4,1310.1317032509032,0.006262031202353122,0.006262031202353122,True,False,False,,,
4,2151.3475965545986,0.006164637668538612,0.006164637668538612,True,False,False,,,
4,3292.7202000555712,0.0060568448448344685,0.0060568448448344685,True,False,False,,,
4,2223.229786051681,0.005933235765135303,0.005933235765135303,True,False,False,,,
4,3863.892192275632,0.005706761428283663,0.005706761428283663,True,False,False,,,
4,2952.7368713531537,0.00550502564477387,0.00550502564477387,True,False,False,,,
4,1705.4837454848569,0.005373229001385843,0.005373229001385843,True,False,False,,,
4,1868.6757432620172,0.00506204346667939,0.00506204346667939,True,False,False,,,
4,2045.4670741872744,0.005038865249559793,0.005038865249559793,True,False,False,,,
4,2209.6304529035842,0.004652294155807311,0.004652294155807311,True,False,False,,,
4,745.7593776048902,0.004382002876122282,0.004382002876122282,True,False,False,,,
4,3783.267574326202,0.004305468742933375,0.004305468742933375,True,False,False,,,
4,3680.301194776327,0.004209897686908675,0.004209897686908675,True,False,False,,,
4,552.4545707140873,0.00407027756423281,0.00407027756423281,True,False,False,,,
4,3614.247290914143,0.003898155220241485,0.003898155220241485,True,False,False,,,
4,2348.537927202001,0.003851301563121419,0.003851301563121419,True,False,False,,,
4,2183.4031675465408,0.0038109169767710817,0.0038109169767710817,True,False,False,,,
4,3734.6985273687137,0.003735859192045379,0.003735859192045379,True,False,False,,,
4,3692.9291469852737,0.0036449585229147725,0.0036449585229147725,True,False,False,,,
4,2026.0394554042791,0.003554621610428098,0.003554621610428098,True,False,False,,,
4,857.4681856071131,0.0035404722657583904,0.0035404722657583904,True,False,False,,,
4,3944.5168102250627,0.003504985751023818,0.003504985751023818,True,False,False,,,
4,3565.6782439566546,0.003488322779959063,0.003488322779959063,True,False,False,,,
4,2033.8105029174772,0.0032360081891570722,0.0032360081891570722,True,False,False,,,
4,1688.970269519311,0.003038446937849819,0.003038446937849819,True,False,False,,,
4,3756.0689080300085,0.00294495510736518,0.00294495510736518,True,False,False,,,
4,1923.0730758544041,0.002921130970660773,0.002921130970660773,True,False,False,,,
4,3922.1750486246183,0.002885592126048076,0.002885592126048076,True,False,False,,,
4,1657.8860794665186,0.002849129490558891,0.002849129490558891,True,False,False,,,
4,1679.2564601278134,0.002762046660303677,0.002762046660303677,True,False,False,,,
4,3797.8382884134485,0.0027466824328859513,0.0027466824328859513,True,False,False,,,
4,2054.209502639622,0.002734877248516048,0.002734877248516048,True,False,False,,,
4,2360.1944984717975,0.00265635155962932,0.00265635155962932,True,False,False,,,
4,3442.312864684635,0.0026527200981247,0.0026527200981247,True,False,False,,,
4,3872.6346207279803,0.0025747583527379603,0.0025747583527379603,True,False,False,,,
4,2247.514309530425,0.0025705944482850573,0.0025705944482850573,True,False,False,,,
4,2124.148930258405,0.0025148645032571273,0.0025148645032571273,True,False,False,,,
4,3502.5384829119203,0.0023929490100196744,0.0023929490100196744,True,False,False,,,
4,3525.8516254515143,0.002286489018406189,0.002286489018406189,True,False,False,,,
4,2506.873020283412,0.002218242682140305,0.002218242682140305,True,False,False,,,
4,3587.0486246179494,0.002161796586055368,0.002161796586055368,True,False,False,,,
4,2097.9216449013616,0.0021593821543546884,0.0021593821543546884,True,False,False,,,
4,639.878855237566,0.002102130791505452,0.002102130791505452,True,False,False,,,
4,1798.7363156432343,0.002032965275158463,0.002032965275158463,True,False,False,,,
4,,,,,,,88.0,87.0,True
5,907.0086135037511,1.0,0.9425570762813321,True,True,False,,,
5,698.1617115865519,0.6232688968260054,0.6171150171295182,True,False,False,,,
5,2916.7957766046125,0.5682372833160702,0.5649733273031646,True,False,False,,,
5,991.5187552097805,0.3402369176792237,0.3402369176792237,True,False,False,,,
5,965.2914698527369,0.21862386753650098,0.21862386753650098,True,False,False,,,
5,1451.9533203667686,0.20532358586137262,0.20532358586137262,True,False,False,,,
5,1639.429841622673,0.14730841524579183,0.14730841524579183,True,False,False,,,
5,2849.7704918032787,0.11939273344924026,0.11939273344924026,True,False,False,,,
5,1417.9549874965269,0.11666763150291003,0.11666763150291003,True,False,False,,,
5,665.1347596554599,0.09019208350299782,0.09019208350299782,True,False,False,,,
5,3072.216726868575,0.06222851281663677,0.06222851281663677,True,False,False,,,
5,546.6262850791886,0.06201752946945176,0.06201752946945176,True,False,False,,,
5,1492.7513198110587,0.061466159948933355,0.061466159948933355,True,False,False,,,
5,1376.185607113087,0.055792000372969504,0.055792000372969504,True,False,False,,,
